,Parcel ID,Address,sale_date,year,month,year-month,sale_price,yr_built,square_feet,price_sf,GEOID,Sub_geo,geometry
9155,60250006,7176 AVALON DR,6/17/21,2021,6,2021-6,449900,1999,2491,180.6101967,13097080507,South Douglas,POINT (-84.811451 33.654993)
9166,350250221,6132 ALMORAH CT,6/30/21,2021,6,2021-6,277800,2004,1712,162.2663551,13097080507,South Douglas,POINT (-84.7780426 33.6716935)
9174,350250050,6270 SHALLOWFORD WAY,6/30/21,2021,6,2021-6,88000,1973,2571,34.22792688,13097080507,South Douglas,POINT (-84.7802854 33.6653397)
9199,110350031,6255 HEDGESTONE WAY,6/28/21,2021,6,2021-6,575000,2006,3277,175.4653647,13097080507,South Douglas,POINT (-84.7779407 33.6433001)
9202,370250051,6850 LAKESHORE DR,6/25/21,2021,6,2021-6,280000,1975,2274,123.1310466,13097080507,South Douglas,POINT (-84.7993659 33.6686696)
9375,50250035,6930 DOGWOOD LN,6/10/22,2022,6,2022-6,204310,1950,1664,122.7824519,13097080507,South Douglas,POINT (-84.8024639 33.6529385)
9420,280250101,5355 BROOKESHIRE CT,6/29/22,2022,6,2022-6,390000,1996,1638,238.0952381,13097080507,South Douglas,POINT (-84.7962271 33.6593874)
9434,120350016,6126 SUMMERSTONE LN,6/27/22,2022,6,2022-6,571000,2021,3652,156.3526835,13097080507,South Douglas,POINT (-84.7759323 33.6383015)
9439,610250007,6591 DORSETT SHOALS RD,6/24/22,2022,6,2022-6,229900,1950,1404,163.7464387,13097080507,South Douglas,POINT (-84.7912534 33.675169)
9464,600250026,4860 W LAKE WAY,6/21/22,2022,6,2022-6,305000,1973,1489,204.83546,13097080507,South Douglas,POINT (-84.7956156 33.6733047)
9467,290250030,5487 KINGS HWY,6/21/22,2022,6,2022-6,245000,1988,1200,204.1666667,13097080507,South Douglas,POINT (-84.7879102 33.6563796)
9495,620250128,6395 QUEENSDALE DR,6/16/22,2022,6,2022-6,340000,2006,2340,145.2991453,13097080507,South Douglas,POINT (-84.7816718 33.6749398)
9497,360250014,5013 GRAY RD,6/16/22,2022,6,2022-6,246000,1980,1364,180.3519062,13097080507,South Douglas,POINT (-84.7926803 33.6694344)
9513,310250019,5285 PUNKINTOWN RD,6/14/22,2022,6,2022-6,358500,1985,1832,195.6877729,13097080507,South Douglas,POINT (-84.7731285 33.661661)
9558,350250049,6280 SHALLOWFORD WAY,6/6/22,2022,6,2022-6,386000,1973,2835,136.1552028,13097080507,South Douglas,POINT (-84.7805301 33.66535)
9567,40250064,5681 BIG A RD,6/3/22,2022,6,2022-6,647200,2008,3318,195.0572634,13097080507,South Douglas,POINT (-84.7929453 33.651689)
9569,350250277,5009 LUXFORD DR,6/3/22,2022,6,2022-6,279300,2005,1182,236.2944162,13097080507,South Douglas,POINT (-84.778899 33.6698126)
9570,40250040,5780 BIG A RD,6/3/22,2022,6,2022-6,390000,1987,1581,246.6793169,13097080507,South Douglas,POINT (-84.7913757 33.647679)
9571,370250079,4977 PEBBLEBROOK DR,6/3/22,2022,6,2022-6,273000,1975,1880,145.212766,13097080507,South Douglas,POINT (-84.7973481 33.6702623)
9584,370250083,4992 W RIDGE DR,6/2/22,2022,6,2022-6,262000,1979,1388,188.7608069,13097080507,South Douglas,POINT (-84.7967162 33.6698654)
9638,230350032,5950 DORSETT BRIDGE RD,6/18/19,2019,6,2019-6,565000,2004,4201,134.4917877,13097080507,South Douglas,POINT (-84.7918853 33.6426668)
9658,370250121,5150 BIG A RD,6/20/19,2019,6,2019-6,110000,1971,1416,77.68361582,13097080507,South Douglas,POINT (-84.79798 33.6660407)
9730,350250179,6243 N SUMMERS CIR,6/21/19,2019,6,2019-6,182000,1980,1925,94.54545455,13097080507,South Douglas,POINT (-84.7798368 33.6682836)
9745,290250020,5327 BIG A RD,6/17/19,2019,6,2019-6,197000,1965,1528,128.9267016,13097080507,South Douglas,POINT (-84.7912534 33.6606163)
9747,620250070,4766 BARON RD,6/17/19,2019,6,2019-6,142900,1972,1056,135.3219697,13097080507,South Douglas,POINT (-84.7784096 33.6755865)
9779,280250099,5354 BROOKESHIRE CT,6/11/19,2019,6,2019-6,240000,1996,1591,150.8485229,13097080507,South Douglas,POINT (-84.7956156 33.6597539)
9828,300250005,6150 MICHELLE LN,8/19/22,2022,8,2022-8,271100,1972,1798,150.7786429,13097080507,South Douglas,POINT (-84.77686 33.6639317)
9837,370250053,6874 LAKESHORE DR,8/30/22,2022,8,2022-8,270000,1975,1430,188.8111888,13097080507,South Douglas,POINT (-84.8001404 33.668615)
9856,350250223,6172 ALMORAH CT,8/30/22,2022,8,2022-8,359000,2003,2238,160.4110813,13097080507,South Douglas,POINT (-84.7780018 33.6725196)
9865,610250131,4835 BLUE ROCK CT,8/30/22,2022,8,2022-8,313000,2002,1126,277.9751332,13097080507,South Douglas,POINT (-84.7888744 33.6741191)
9881,280250122,5387 KILROY LN,8/26/22,2022,8,2022-8,405000,2006,2326,174.1186586,13097080507,South Douglas,POINT (-84.8014898 33.6590364)
9909,620250158,4609 KNIGHTS BRIDGE CT,8/24/22,2022,8,2022-8,315000,2004,1136,277.2887324,13097080507,South Douglas,POINT (-84.7803873 33.6753867)
9928,40250059,5752 YORKTOWN RD,8/19/22,2022,8,2022-8,400000,1993,1210,330.5785124,13097080507,South Douglas,POINT (-84.786132 33.648675)
9953,620250043,6165 KNIGHTS LN,8/15/22,2022,8,2022-8,290000,1972,1680,172.6190476,13097080507,South Douglas,POINT (-84.7773494 33.6745398)
10021,620250204,6501 SQUIRE PL,10/3/19,2019,10,2019-10,193000,2006,1538,125.4876463,13097080507,South Douglas,POINT (-84.782732 33.6742874)
10028,110350025,6225 HEDGESTONE WAY,10/29/19,2019,10,2019-10,327500,2005,3357,97.55734287,13097080507,South Douglas,POINT (-84.7793271 33.6417024)
10097,600250033,4852 W RIDGE DR,10/15/19,2019,10,2019-10,167500,1980,1488,112.5672043,13097080507,South Douglas,POINT (-84.7967938 33.6737347)
10164,290250014,6549 THE KINGS WAY,10/24/19,2019,10,2019-10,235000,1976,1946,120.7605344,13097080507,South Douglas,POINT (-84.7889703 33.6589516)
10187,370250036,4957 W LAKE WAY,10/18/19,2019,10,2019-10,135000,1977,1323,102.0408163,13097080507,South Douglas,POINT (-84.7949021 33.6706824)
10199,40250108,5572 CAPSTONE WAY,10/15/19,2019,10,2019-10,323500,2004,2590,124.9034749,13097080507,South Douglas,POINT (-84.7867482 33.6527356)
10256,350250059,5145 KINGS HWY,10/3/19,2019,10,2019-10,155000,1972,1572,98.60050891,13097080507,South Douglas,POINT (-84.7774819 33.665276)
10257,40250044,5701 BIG A RD,10/3/19,2019,10,2019-10,235000,1986,2026,115.9921027,13097080507,South Douglas,POINT (-84.7931288 33.6503675)
10339,350250094,4979 KINGS HWY,10/21/22,2022,10,2022-10,230000,1973,1512,152.1164021,13097080507,South Douglas,POINT (-84.7771862 33.6704375)
10363,270250095,5194 WESTHAVEN DR,10/17/22,2022,10,2022-10,300000,1991,1506,199.2031873,13097080507,South Douglas,POINT (-84.8051133 33.6638129)
10409,280250004,5204 KILROY LN,10/6/22,2022,10,2022-10,305000,1959,1428,213.5854342,13097080507,South Douglas,POINT (-84.8039313 33.6639376)
10442,610250131,4835 BLUE ROCK CT,12/18/20,2020,12,2020-12,191000,2002,1126,169.6269982,13097080507,South Douglas,POINT (-84.7888744 33.6741191)
10461,620250057,6206 PRINCE CT,12/14/20,2020,12,2020-12,134000,1972,1120,119.6428571,13097080507,South Douglas,POINT (-84.7786135 33.6765536)
10523,350250244,6205 QUEENSDALE DR,12/31/20,2020,12,2020-12,160000,2003,1770,90.39548023,13097080507,South Douglas,POINT (-84.780082 33.6713688)
10534,620250143,4773 HARROD CT,12/31/20,2020,12,2020-12,265000,2004,1686,157.1767497,13097080507,South Douglas,POINT (-84.781264 33.6737463)
10551,350250254,6095 QUEENSDALE DR,12/29/20,2020,12,2020-12,225000,2002,1520,148.0263158,13097080507,South Douglas,POINT (-84.7776348 33.6694979)
10593,370250156,5140 WEBB DR,12/21/20,2020,12,2020-12,390000,1990,2724,143.1718062,13097080507,South Douglas,POINT (-84.7970019 33.6681296)
10666,350250069,6289 SHALLOW CREEK LN,12/9/20,2020,12,2020-12,210000,1973,1812,115.8940397,13097080507,South Douglas,POINT (-84.781264 33.6658603)
10684,350250270,5080 ROXTON LN,12/4/20,2020,12,2020-12,205000,2003,1544,132.7720207,13097080507,South Douglas,POINT (-84.7806932 33.6705854)
10767,620250165,4602 KNIGHTS BRIDGE CT,3/17/21,2021,3,2021-3,261000,2004,1536,169.921875,13097080507,South Douglas,POINT (-84.7798776 33.675387)
10817,270250109,5354 HWY 5,3/29/21,2021,3,2021-3,280000,2002,1646,170.109356,13097080507,South Douglas,POINT (-84.8129386 33.6600013)
10860,40250098,5521 FONTNOT CT,3/23/21,2021,3,2021-3,450000,2005,2946,152.7494908,13097080507,South Douglas,POINT (-84.7859328 33.6540958)
10933,300250061,6231 BALDWOOD DR,3/12/21,2021,3,2021-3,243000,1972,1920,126.5625,13097080507,South Douglas,POINT (-84.779266 33.6637717)
10981,350250244,6205 QUEENSDALE DR,3/2/21,2021,3,2021-3,241000,2003,1770,136.1581921,13097080507,South Douglas,POINT (-84.780082 33.6713688)
11009,350250097,4945 KINGS HWY,9/30/22,2022,9,2022-9,233500,1973,1544,151.2305699,13097080507,South Douglas,POINT (-84.7767377 33.6711592)
11011,620250167,4622 KNIGHTS BRIDGE CT,9/30/22,2022,9,2022-9,271300,2004,1496,181.3502674,13097080507,South Douglas,POINT (-84.7800407 33.6758731)
11121,350250100,4915 KINGS HWY,9/13/22,2022,9,2022-9,247000,1973,1631,151.4408338,13097080507,South Douglas,POINT (-84.7762483 33.6719228)
11130,370250072,4887 PEBBLEBROOK DR,9/9/22,2022,9,2022-9,225000,1977,1426,157.7840112,13097080507,South Douglas,POINT (-84.797287 33.6726343)
11159,600250039,6865 DORSETT SHOALS RD,9/2/22,2022,9,2022-9,229900,1973,1572,146.2468193,13097080507,South Douglas,POINT (-84.8000181 33.6734461)
11165,370250163,5180 KILROY LN,9/1/22,2022,9,2022-9,420000,2006,2117,198.3939537,13097080507,South Douglas,POINT (-84.8043389 33.6647826)
11183,620250052,4771 BARON RD,2/25/22,2022,2,2022-2,249000,1972,1212,205.4455446,13097080507,South Douglas,POINT (-84.779197 33.6755582)
11262,40250084,5520 FONTNOT CT,2/24/22,2022,2,2022-2,575000,2005,2838,202.60747,13097080507,South Douglas,POINT (-84.7852804 33.6539812)
11292,350250278,5019 LUXFORD DR,2/18/22,2022,2,2022-2,240000,2005,1696,141.509434,13097080507,South Douglas,POINT (-84.7791436 33.6696922)
11325,300250072,5260 SHALLOWMAR CT,2/15/22,2022,2,2022-2,319900,1986,1664,192.2475962,13097080507,South Douglas,POINT (-84.78 33.6622776)
11366,350250054,6219 SHALLOWFORD WAY,2/7/22,2022,2,2022-2,235000,1973,1829,128.4855112,13097080507,South Douglas,POINT (-84.7789805 33.6652847)
11449,620250155,4669 KNIGHTS BRIDGE CT,1/24/22,2022,1,2022-1,323000,2004,1496,215.9090909,13097080507,South Douglas,POINT (-84.7808971 33.6756914)
11482,350250269,5090 ROXTON LN,1/18/22,2022,1,2022-1,254000,2003,1309,194.0412529,13097080507,South Douglas,POINT (-84.7809575 33.6706917)
11532,300250136,5369 KINGS HWY,1/11/22,2022,1,2022-1,390000,2005,1991,195.8814666,13097080507,South Douglas,POINT (-84.7798776 33.6599631)
11535,350250307,5036 LUXFORD DR,1/11/22,2022,1,2022-1,365000,2004,1663,219.4828623,13097080507,South Douglas,POINT (-84.7795514 33.6692301)
11570,350250327,6075 CROWLEY DRIVE,1/5/22,2022,1,2022-1,359900,2021,1948,184.7535934,13097080507,South Douglas,POINT (-84.7786362 33.6694051)
11616,40250027,5665 BIG A RD,10/9/20,2020,10,2020-10,191000,1970,1441,132.5468425,13097080507,South Douglas,POINT (-84.7924561 33.6524528)
11632,310250016,5405 PUNKINTOWN RD,10/23/20,2020,10,2020-10,680000,1986,3251,209.1664103,13097080507,South Douglas,POINT (-84.7732917 33.6587921)
11639,350250260,5075 ROXTON LN,10/19/20,2020,10,2020-10,52990,2004,1583,33.47441567,13097080507,South Douglas,POINT (-84.7806524 33.6711065)
11663,280250077,5238 KILROY LN,10/30/20,2020,10,2020-10,234000,1984,3022,77.43216413,13097080507,South Douglas,POINT (-84.8023008 33.6635642)
11737,370250023,5141 BIG A RD,10/16/20,2020,10,2020-10,255000,1972,2731,93.37239107,13097080507,South Douglas,POINT (-84.7988868 33.6654222)
11761,370250057,6924 LAKESHORE DR,10/13/20,2020,10,2020-10,180000,1975,2240,80.35714286,13097080507,South Douglas,POINT (-84.8019136 33.6686241)
11767,30350002,5716 S RIVER RD,10/13/20,2020,10,2020-10,280000,1930,1176,238.0952381,13097080507,South Douglas,POINT (-84.7592405 33.6258827)
11774,370250094,4913 W RIDGE DR,10/9/20,2020,10,2020-10,167500,1976,1634,102.5091799,13097080507,South Douglas,POINT (-84.7961048 33.6719311)
11781,290250032,5227 BIG A RD,10/8/20,2020,10,2020-10,252000,1992,1655,152.265861,13097080507,South Douglas,POINT (-84.7921898 33.6630928)
11793,230350030,5927 DORSETT BRIDGE RD,10/6/20,2020,10,2020-10,290500,2002,2109,137.7430062,13097080507,South Douglas,POINT (-84.7935161 33.6423867)
11800,350250236,6210 QUEENSDALE DR,10/5/20,2020,10,2020-10,205000,2003,1445,141.8685121,13097080507,South Douglas,POINT (-84.7800011 33.6718239)
11861,620250217,6492 SQUIRE PL,12/18/18,2018,12,2018-12,212500,2005,3333,63.75637564,13097080507,South Douglas,POINT (-84.782208 33.6743911)
11880,350250299,5127 ELGIN CT,12/11/18,2018,12,2018-12,170000,2004,1324,128.3987915,13097080507,South Douglas,POINT (-84.7805708 33.6686631)
11901,270250111,5362 HWY 5,12/3/18,2018,12,2018-12,243500,2003,1672,145.6339713,13097080507,South Douglas,POINT (-84.8126941 33.6592503)
11922,350250057,6200 SHALLOWFORD WAY,12/26/18,2018,12,2018-12,178000,1988,2024,87.94466403,13097080507,South Douglas,POINT (-84.7778387 33.6651494)
11940,280250097,5308 BROOKESHIRE CT,12/20/18,2018,12,2018-12,237000,1996,1646,143.9854192,13097080507,South Douglas,POINT (-84.7952057 33.6608712)
11945,370250031,4891 W LAKE WAY,12/18/18,2018,12,2018-12,182000,1974,1509,120.6096753,13097080507,South Douglas,POINT (-84.7949021 33.6725994)
12074,300250004,5405 KINGS HWY,11/28/18,2018,11,2018-11,725000,1990,5124,141.4910226,13097080507,South Douglas,POINT (-84.782566 33.661195)
12077,350250055,6209 SHALLOWFORD WAY,11/16/18,2018,11,2018-11,105000,1972,1800,58.33333333,13097080507,South Douglas,POINT (-84.7785727 33.6652675)
12095,300250102,5351 CAITLIN LN,11/27/18,2018,11,2018-11,195455,2004,2810,69.5569395,13097080507,South Douglas,POINT (-84.7844772 33.6603965)
12097,610250104,6659 DORSETT SHOALS RD,11/19/18,2018,11,2018-11,197700,1990,2590,76.33204633,13097080507,South Douglas,POINT (-84.7932339 33.6748752)
12138,620250209,6561 SQUIRE PL,11/29/18,2018,11,2018-11,167000,2005,1551,107.6724694,13097080507,South Douglas,POINT (-84.7832621 33.6733077)
12229,350250246,6185 QUEENSDALE DR,11/1/18,2018,11,2018-11,189900,2003,1496,126.9385027,13097080507,South Douglas,POINT (-84.779633 33.6712813)
12272,620250163,4582 KNIGHTS BRIDGE CT,10/23/18,2018,10,2018-10,194900,2004,2194,88.8331814,13097080507,South Douglas,POINT (-84.7799592 33.6749548)
12286,40250079,6470 FORTRESS DR,10/19/18,2018,10,2018-10,320000,2004,2562,124.90242,13097080507,South Douglas,POINT (-84.7858512 33.6552253)
12340,350250068,6275 SHALLOW CREEK LN,9/13/19,2019,9,2019-9,151000,1986,1960,77.04081633,13097080507,South Douglas,POINT (-84.7807339 33.6658379)
12341,620250056,6216 PRINCE CT,9/3/19,2019,9,2019-9,138000,1972,1429,96.57102869,13097080507,South Douglas,POINT (-84.778899 33.6766092)
12344,620250164,4592 KNIGHTS BRIDGE CT,9/6/19,2019,9,2019-9,182000,2004,1708,106.557377,13097080507,South Douglas,POINT (-84.7798368 33.6751675)
12391,300250013,6074 SHALLOW WOOD LN,9/27/19,2019,9,2019-9,199500,1973,1933,103.2074496,13097080507,South Douglas,POINT (-84.7754327 33.6626951)
12393,290250041,6620 ASHEBROOKE DR,9/27/19,2019,9,2019-9,226314,2000,2329,97.1721769,13097080507,South Douglas,POINT (-84.7920377 33.6574164)
12417,350250024,6234 SHALLOWFORD WAY,9/23/19,2019,9,2019-9,115500,1972,1498,77.10280374,13097080507,South Douglas,POINT (-84.7793271 33.6647111)
12425,280250104,5291 BROOKESHIRE CT,9/20/19,2019,9,2019-9,195500,1996,1502,130.159787,13097080507,South Douglas,POINT (-84.7962067 33.6614128)
12494,610250129,4815 BLUE ROCK CT,9/5/19,2019,9,2019-9,184350,2002,1366,134.9560761,13097080507,South Douglas,POINT (-84.7889553 33.6746453)
12530,30250013,5364 KINGS HWY,11/8/19,2019,11,2019-11,394000,1990,2495,157.9158317,13097080507,South Douglas,POINT (-84.778435 33.656375)
12572,280250098,5328 BROOKESHIRE CT,11/30/19,2019,11,2019-11,254000,1996,1737,146.2291307,13097080507,South Douglas,POINT (-84.7955748 33.6603623)
12583,130350028,6631 DOG RIVER RD,11/26/19,2019,11,2019-11,96000,1870,915,104.9180328,13097080507,South Douglas,POINT (-84.7753817 33.625333)
12588,300250012,6069 SHALLOW WOOD LN,11/25/19,2019,11,2019-11,200000,1972,1919,104.2209484,13097080507,South Douglas,POINT (-84.7753308 33.662974)
12648,290250010,6517 THE KINGS WAY,11/12/19,2019,11,2019-11,150000,1955,1752,85.61643836,13097080507,South Douglas,POINT (-84.7883995 33.6589712)
12693,350250099,4925 KINGS HWY,8/24/18,2018,8,2018-8,137000,1973,1585,86.43533123,13097080507,South Douglas,POINT (-84.7763707 33.671623)
12710,620250059,6186 PRINCE CT,8/2/18,2018,8,2018-8,135000,1972,1125,120.0,13097080507,South Douglas,POINT (-84.7779203 33.6765679)
12789,300250131,5320 CAITLIN LN,8/8/18,2018,8,2018-8,214000,2004,2881,74.27976397,13097080507,South Douglas,POINT (-84.7839552 33.6611807)
12808,350250065,6219 SHALLOW CREEK LN,8/31/18,2018,8,2018-8,162500,1973,1545,105.1779935,13097080507,South Douglas,POINT (-84.7791844 33.6658162)
12824,360250041,6625 CREST WOOD LN,8/30/18,2018,8,2018-8,213500,2005,2174,98.20607176,13097080507,South Douglas,POINT (-84.7934208 33.6672064)
12868,280250102,5311 BROOKESHIRE CT,8/21/18,2018,8,2018-8,240000,1996,1677,143.1127013,13097080507,South Douglas,POINT (-84.7962678 33.6607835)
12909,620250203,6481 SQUIRE PL,8/14/18,2018,8,2018-8,210500,2005,3299,63.80721431,13097080507,South Douglas,POINT (-84.7827728 33.6745506)
13015,620250078,6126 KNIGHTS LN,4/17/23,2023,4,2023-4,245500,1972,1525,160.9836066,13097080507,South Douglas,POINT (-84.7760444 33.6752254)
13026,350250176,6283 N SUMMERS CIR,4/14/23,2023,4,2023-4,279000,1973,1605,173.8317757,13097080507,South Douglas,POINT (-84.7811825 33.6683404)
13046,370250081,5005 PEBBLEBROOK DR,4/10/23,2023,4,2023-4,280000,1975,1677,166.9648181,13097080507,South Douglas,POINT (-84.7973837 33.6695409)
13049,380250154,5167 KILROY LN,4/7/23,2023,4,2023-4,330000,1993,2040,161.7647059,13097080507,South Douglas,POINT (-84.8058877 33.6649347)
13103,300250005,6150 MICHELLE LN,3/29/23,2023,3,2023-3,270000,1972,1798,150.1668521,13097080507,South Douglas,POINT (-84.77686 33.6639317)
13117,90350015,6123 GARDENIA CT,3/24/23,2023,3,2023-3,569000,2022,3794,149.9736426,13097080507,South Douglas,POINT (-84.7731082 33.6388034)
13148,40250052,5733 YORKTOWN RD,3/15/23,2023,3,2023-3,385000,1993,1864,206.5450644,13097080507,South Douglas,POINT (-84.7877471 33.6488338)
13165,280250005,5284 KILROY LN,3/10/23,2023,3,2023-3,289000,1945,1757,164.4849175,13097080507,South Douglas,POINT (-84.802097 33.6617691)
13248,300250136,5369 KINGS HWY,1/28/21,2021,1,2021-1,310000,2005,1991,155.7006529,13097080507,South Douglas,POINT (-84.7798776 33.6599631)
13308,230350034,6375 FOUTS MILL RD,2/26/21,2021,2,2021-2,830000,2004,5060,164.0316206,13097080507,South Douglas,POINT (-84.7906403 33.6412528)
13322,350250082,6290 SHALLOW CREEK LN,2/26/21,2021,2,2021-2,230000,1973,1722,133.5656214,13097080507,South Douglas,POINT (-84.7812029 33.6663587)
13393,300250046,5250 KINGS HWY,2/17/21,2021,2,2021-2,181000,1972,1614,112.1437423,13097080507,South Douglas,POINT (-84.7780834 33.6627633)
13436,350250250,6135 QUEENSDALE DR,2/5/21,2021,2,2021-2,232500,2003,1441,161.3462873,13097080507,South Douglas,POINT (-84.7787766 33.6702431)
13570,230350032,5950 DORSETT BRIDGE RD,1/8/21,2021,1,2021-1,750000,2004,4201,178.5289217,13097080507,South Douglas,POINT (-84.7918853 33.6426668)
13579,620250012,6201 DORSETT SHOALS RD,1/6/21,2021,1,2021-1,200000,1972,1465,136.5187713,13097080507,South Douglas,POINT (-84.7784912 33.6772455)
13582,370250068,4928 PEBBLEBROOK DR,1/6/21,2021,1,2021-1,178000,1975,1562,113.9564661,13097080507,South Douglas,POINT (-84.7978984 33.6716143)
13637,620250188,4800 MENTMORE TER,5/27/22,2022,5,2022-5,298000,2005,1648,180.8252427,13097080507,South Douglas,POINT (-84.784363 33.6750532)
13646,120350020,6156 SUMMERSTONE LN,5/26/22,2022,5,2022-5,530000,2021,3859,137.3412801,13097080507,South Douglas,POINT (-84.7760648 33.6370322)
13658,120350025,6167 SUMMERSTONE LN,5/26/22,2022,5,2022-5,484900,2021,3894,124.5249101,13097080507,South Douglas,POINT (-84.7765542 33.6364427)
13673,60250015,7243 AVALON DR,5/24/22,2022,5,2022-5,625000,1993,3321,188.1963264,13097080507,South Douglas,POINT (-84.8134072 33.6563823)
13701,370250167,5164 BIG A RD,5/18/22,2022,5,2022-5,223500,1951,1695,131.8584071,13097080507,South Douglas,POINT (-84.7966959 33.6650935)
13715,350250098,4935 KINGS HWY,5/17/22,2022,5,2022-5,247000,1973,1228,201.1400651,13097080507,South Douglas,POINT (-84.7765338 33.6714121)
40,1370150146,4232 BASINSIDE CT,11/5/20,2020,11,2020-11,220000,2004,2839,77.49207467,13097080606,South Douglas,POINT (-84.6629106 33.6872507)
131,1150150017,3165 ANNEEWAKEE FALLS PKWY,11/16/20,2020,11,2020-11,273000,2005,3428,79.63827305,13097080606,South Douglas,POINT (-84.6792727 33.683694)
149,1240150271,4485 TEEPEE PASS,11/12/20,2020,11,2020-11,239990,2003,2910,82.47079038,13097080606,South Douglas,POINT (-84.674534 33.6873668)
168,1350150083,2768 ABBY BROOKE,11/6/20,2020,11,2020-11,200000,2001,1616,123.7623762,13097080606,South Douglas,POINT (-84.6655457 33.7033555)
